Starting process <3> on on <c0412.ofp>
Starting process <2> on on <c0411.ofp>
Starting process <0> on on <c0409.ofp>
Starting process <1> on on <c0410.ofp>
Init; 83194.136446 ms
Iter 0; 14674.666205; 12145.705234; 1368.655168; 1160.305803; 2500000; 2500000; 2500000; 2500000
Iter 1; 26068.523546; 24602.124051; 687.195339; 779.204156; 2500000; 2500000; 2500000; 2500000
Iter 2; 20614.456802; 19489.374374; 477.732766; 647.349662; 2500000; 2500000; 2500000; 2500000
Iter 3; 19649.533505; 18637.445321; 475.802809; 536.285375; 2500000; 2500000; 2500000; 2500000
Iter 4; 19957.670174; 18895.363399; 485.086934; 577.219841; 2500000; 2500000; 2500000; 2500000
Iter 5; 19450.415515; 18475.266223; 449.117871; 526.031421; 2500000; 2500000; 2500000; 2500000
Iter 6; 15682.933423; 14290.030002; 487.82952; 905.073901; 2500000; 2500000; 2500000; 2500000
Iter 7; 17069.632723; 16037.88902; 448.453521; 583.290182; 2500000; 2500000; 2500000; 2500000
Iter 8; 15404.115927; 14438.193352; 439.892995; 526.02958; 2500000; 2500000; 2500000; 2500000
Iter 9; 14185.363045; 13184.098575; 453.018064; 548.246406; 2500000; 2500000; 2500000; 2500000
Iter 10; 10315.612633; 9280.129715; 439.257516; 596.225402; 2500000; 2500000; 2500000; 2500000
Iter 11; 10294.068287; 9241.796586; 531.307632; 520.964069; 2500000; 2500000; 2500000; 2500000
Iter 12; 10353.599349; 9345.300404; 479.527153; 528.771792; 2500000; 2500000; 2500000; 2500000
Iter 13; 10163.205695; 9206.279456; 418.364878; 538.561361; 2500000; 2500000; 2500000; 2500000
Iter 14; 10224.739174; 9251.89616; 432.851026; 539.991988; 2500000; 2500000; 2500000; 2500000
Iter 15; 10130.477101; 9209.677055; 422.659102; 498.140944; 2500000; 2500000; 2500000; 2500000
Iter 16; 10153.596755; 9212.062931; 430.07901; 511.454814; 2500000; 2500000; 2500000; 2500000
Iter 17; 10172.018528; 9253.598866; 418.008209; 500.411453; 2500000; 2500000; 2500000; 2500000
Iter 18; 10161.163976; 9204.848116; 426.264236; 530.051624; 2500000; 2500000; 2500000; 2500000
Iter 19; 10132.896337; 9190.083936; 422.027182; 520.785219; 2500000; 2500000; 2500000; 2500000
